date,selected_params,training_score,training_net_profit,training_max_drawdown,training_max_unrealized_loss,training_margin_call_count
2016-12-27,"{""base_buy_amount"": 56994.15626345524, ""max_daily_buy_amount"": 1595156.317254063, ""score_threshold"": 0.6594034263681285, ""score_scale"": 3.673244203818508, ""w_drawdown"": 3.9036451551098397, ""w_rsi"": 2.2945788776916998, ""w_ma_gap_25"": 2.8437059797644686, ""w_ret_5"": 0.6989849906382872, ""w_trend"": -2.3128195587841596, ""w_vol"": 3.3420148089523583, ""w_exposure"": 4.710962061431325, ""w_unrealized_loss"": 5.652361064811888, ""fixed_profit_yen"": 38954.9462985532, ""base_take_profit_pct"": 0.01977211296001654, ""min_take_profit_pct"": 0.005982214605921963, ""exposure_tp_sensitivity"": 0.5032864446708722, ""vol_tp_multiplier"": 1.519750490313061}",-73635.33917463385,283986.62524335965,295673.64826064464,419570.28057534236,0
2017-01-05,"{""base_buy_amount"": 576334.336362097, ""max_daily_buy_amount"": 306293.90815734275, ""score_threshold"": 0.6889603721592468, ""score_scale"": 1.7655520272755374, ""w_drawdown"": 3.297113173459509, ""w_rsi"": 3.634973071434413, ""w_ma_gap_25"": 3.843237459588285, ""w_ret_5"": 0.5387047297794828, ""w_trend"": 2.4960710708256473, ""w_vol"": 1.151069954474404, ""w_exposure"": 0.3741255617617978, ""w_unrealized_loss"": 5.548524693914834, ""fixed_profit_yen"": 20433.34734153462, ""base_take_profit_pct"": 0.025234112807707564, ""min_take_profit_pct"": 0.008274263248578717, ""exposure_tp_sensitivity"": 0.2854250035404438, ""vol_tp_multiplier"": 4.764496975348725}",87089.49692873424,1923943.3953418229,1597911.7433330277,2075796.0534931496,0
2017-01-13,"{""base_buy_amount"": 576334.336362097, ""max_daily_buy_amount"": 306293.90815734275, ""score_threshold"": 0.6889603721592468, ""score_scale"": 1.7655520272755374, ""w_drawdown"": 3.297113173459509, ""w_rsi"": 3.634973071434413, ""w_ma_gap_25"": 3.843237459588285, ""w_ret_5"": 0.5387047297794828, ""w_trend"": 2.4960710708256473, ""w_vol"": 1.151069954474404, ""w_exposure"": 0.3741255617617978, ""w_unrealized_loss"": 5.548524693914834, ""fixed_profit_yen"": 20433.34734153462, ""base_take_profit_pct"": 0.025234112807707564, ""min_take_profit_pct"": 0.008274263248578717, ""exposure_tp_sensitivity"": 0.2854250035404438, ""vol_tp_multiplier"": 4.764496975348725}",531279.0641446458,2001134.178068256,1362060.3762718784,1577649.851575342,0
2017-01-20,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",1767237.1153522744,2650441.0653468254,797444.4134548558,968963.4865342465,0
2017-01-27,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1896156.017738528,2519573.9563823636,637760.4319863012,609075.4453013698,0
2017-02-03,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",1561278.518449062,2465403.519416709,812651.047428445,995598.9545068492,0
2017-02-10,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",1462916.093941667,2319446.275382845,779539.2038686583,933521.1590136983,0
2017-02-17,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1906784.9366721045,2452629.871305519,482614.42396545876,609075.4453013698,0
2017-02-24,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1851753.4203777174,2397598.3550111316,482614.42396545876,609075.4453013698,0
2017-03-03,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1971591.3797639557,2517436.3143973695,482614.4239654578,609075.4453013698,0
2017-03-10,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1760877.8844804359,2306722.81911385,482614.42396545876,609075.4453013698,0
2017-03-17,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1844654.2292246372,2390499.163858051,482614.4239654578,609075.4453013698,0
2017-03-27,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1781931.489306829,2327776.4239402427,482614.4239654578,609075.4453013698,0
2017-04-03,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1679979.9880389404,2225824.9226723546,482614.42396545876,609075.4453013698,0
2017-04-10,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1482309.90424442,2028154.8388778341,482614.42396545876,609075.4453013698,0
2017-04-17,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",937138.2898180803,1347914.0560621168,375244.9359401278,446306.5965479451,0
2017-04-24,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1038694.9297709287,1449470.6960149652,375244.9359401278,446306.5965479451,0
2017-05-01,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1304053.3766766593,1714829.1429206962,375244.93594012875,446306.5965479451,0
2017-05-11,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1328937.7690058597,1739713.5352498966,375244.93594012875,446306.5965479451,0
2017-05-18,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1181790.0979563924,1592565.8642004288,375244.9359401278,446306.5965479451,0
2017-05-25,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1152931.4612794167,1563707.2275234535,375244.93594012875,446306.5965479451,0
2017-06-01,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1129713.577834942,1540489.3440789788,375244.93594012875,446306.5965479451,0
2017-06-08,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",1120511.385781271,1531287.1520253078,375244.93594012875,446306.5965479451,0
2017-06-15,"{""base_buy_amount"": 811407.7203164445, ""max_daily_buy_amount"": 553250.3591920381, ""score_threshold"": 1.3976353716922918, ""score_scale"": 0.7575437306896717, ""w_drawdown"": 4.004819268208381, ""w_rsi"": 4.638977150861402, ""w_ma_gap_25"": 3.8605419955219027, ""w_ret_5"": 3.4906039198931857, ""w_trend"": 2.0278813119322985, ""w_vol"": 0.2007564977353321, ""w_exposure"": 2.017821107190554, ""w_unrealized_loss"": 1.2492367930564308, ""fixed_profit_yen"": 26712.95653907037, ""base_take_profit_pct"": 0.022865267593207644, ""min_take_profit_pct"": 0.006670106601187589, ""exposure_tp_sensitivity"": 0.7660179897857415, ""vol_tp_multiplier"": 0.7760649622054544}",1096243.0029652154,2200144.8575990135,708757.1268018428,699046.5824657533,0
2017-06-22,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",1275543.3385389831,1571774.9598981175,300446.36170457024,292016.8810136986,0
2017-06-29,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",1209590.7636816541,1505822.3850407884,300446.36170457024,292016.8810136986,0
2017-07-06,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",1096104.561318488,1392336.1826776224,300446.36170457024,292016.8810136986,0
2017-07-13,"{""base_buy_amount"": 758713.566231274, ""max_daily_buy_amount"": 1651480.6505054298, ""score_threshold"": -1.5788876805835002, ""score_scale"": 0.7995148562983017, ""w_drawdown"": 2.972168318782259, ""w_rsi"": 0.7308662209634914, ""w_ma_gap_25"": 4.1233209522817065, ""w_ret_5"": 1.5516733696203722, ""w_trend"": -2.136768402173144, ""w_vol"": 4.604852362437251, ""w_exposure"": 1.6553172273527816, ""w_unrealized_loss"": 2.8472008233793558, ""fixed_profit_yen"": 10219.829574026757, ""base_take_profit_pct"": 0.0052337217826299385, ""min_take_profit_pct"": 0.0011903321470279604, ""exposure_tp_sensitivity"": 0.049855868247834105, ""vol_tp_multiplier"": 0.8732073546792635}",959305.6830260066,1255537.304385141,300446.36170457024,292016.8810136986,0
2017-07-21,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",786875.1085100707,1187408.01822655,398080.75754254777,402985.0618904107,0
2017-07-28,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",764227.4595834096,1164760.3692998888,398080.75754254777,402985.0618904107,0
2017-08-04,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",738380.6882140276,1138913.5979305059,398080.7575425459,402985.0618904107,0
2017-08-14,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",610601.726177042,1011134.6358935203,398080.7575425459,402985.0618904107,0
2017-08-21,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",435927.8021022228,836460.7118187016,398080.75754254684,402985.0618904107,0
2017-08-28,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",420259.26094872155,820792.1706652003,398080.75754254684,402985.0618904107,0
2017-09-04,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",519782.4755577006,920315.3852741794,398080.75754254684,402985.0618904107,0
