date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason
2020-05-26,BUY,1,3823.9876479878244,3823.9876479878244,157,0.0,0.0,buy_signal
2020-05-27,BUY,1,3882.241948650334,3882.241948650334,158,0.0,0.0,buy_signal
2020-05-28,BUY,15,3710.370506286441,55655.55759429662,159,0.0,0.0,buy_signal
2020-05-29,BUY,41,3589.80778295307,147182.11910107586,160,0.0,0.0,buy_signal
2020-06-01,SELL,41,3655.0240339424827,149855.9853916418,160,2662.3287566439744,2121.476669731751,take_profit
2020-06-01,BUY,23,3656.4863360164745,84099.18572837891,161,0.0,0.0,buy_signal
2020-06-02,SELL,23,3725.1262173276823,85677.9029985367,161,1572.1397035498105,1252.7595227736665,take_profit
2020-06-02,BUY,6,3726.6165658843242,22359.699395305946,162,0.0,0.0,buy_signal
2020-06-03,BUY,10,3717.9983411291755,37179.98341129175,163,0.0,0.0,buy_signal
2020-06-04,BUY,25,3578.368422610166,89459.21056525415,164,0.0,0.0,buy_signal
2020-06-05,BUY,20,3557.1480313776988,71142.96062755397,165,0.0,0.0,buy_signal
2020-06-08,BUY,35,3501.3880685173467,122548.58239810713,166,0.0,0.0,buy_signal
2020-06-09,SELL,35,3559.983322052691,124599.4162718442,166,2041.2841866345243,1626.5973041197208,take_profit
2020-06-09,BUY,20,3561.407600237149,71228.15200474298,167,0.0,0.0,buy_signal
2020-06-10,SELL,25,3733.974025487352,93349.3506371838,164,3862.604418480412,3077.9163308661164,take_profit
2020-06-10,SELL,20,3733.974025487352,74679.48050974704,165,3519.9468052846246,2804.869611791053,take_profit
2020-06-10,SELL,20,3733.974025487352,74679.48050974704,167,3445.590206872539,2745.618556346383,take_profit
2020-06-10,BUY,1,3735.467913875224,3735.467913875224,168,0.0,0.0,buy_signal
2020-06-12,BUY,1,3706.568863159686,3706.568863159686,169,0.0,0.0,buy_signal
2020-06-15,BUY,3,3625.9955014445027,10877.986504333508,170,0.0,0.0,buy_signal
2020-06-16,BUY,4,3597.8891336451584,14391.556534580634,171,0.0,0.0,buy_signal
2020-06-17,BUY,12,3589.9768138180316,43079.72176581638,172,0.0,0.0,buy_signal
2020-06-18,BUY,35,3499.6420300655423,122487.47105229399,173,0.0,0.0,buy_signal
2020-06-19,BUY,26,3522.1408914956532,91575.66317888699,174,0.0,0.0,buy_signal
2020-06-22,BUY,38,3422.8811863642063,130069.48508183984,175,0.0,0.0,buy_signal
2020-06-23,SELL,38,3513.02912490465,133495.1067463767,175,3415.368963529572,2721.536758588539,take_profit
2020-06-23,BUY,13,3514.4346176531612,45687.650029491095,176,0.0,0.0,buy_signal
2020-06-24,SELL,35,3601.5595373061174,126054.58380571411,173,3529.3475098011454,2812.360563185043,take_profit
2020-06-24,SELL,26,3601.5595373061174,93640.54796995905,174,2043.8431874372495,1628.6364439093722,take_profit
2020-06-24,SELL,13,3601.5595373061174,46820.273984979525,176,1129.0313320628543,899.6686169542854,take_profit
2020-06-24,BUY,3,3603.000449303439,10809.001347910316,177,0.0,0.0,buy_signal
2020-06-25,SELL,3,3683.750583297063,11051.251749891188,170,166.71573118877944,132.8474303977789,take_profit
2020-06-25,SELL,4,3683.750583297063,14735.002333188251,171,335.8191307839784,267.5974743652132,take_profit
2020-06-25,SELL,12,3683.750583297063,44205.00699956475,172,1105.71238764034,881.086916091205,take_profit
2020-06-25,SELL,3,3683.750583297063,11051.251749891188,177,241.4008021657639,192.36022920578898,take_profit
2020-06-26,BUY,1,3649.3354878649043,3649.3354878649043,178,0.0,0.0,buy_signal
2020-07-01,BUY,1,3651.822992380205,3651.822992380205,179,0.0,0.0,buy_signal
2020-07-02,BUY,4,3634.363607917034,14537.454431668137,180,0.0,0.0,buy_signal
2020-07-03,BUY,16,3538.0053683291517,56608.08589326643,181,0.0,0.0,buy_signal
2020-07-06,BUY,42,3427.1537473370313,143940.4573881553,182,0.0,0.0,buy_signal
2020-07-07,SELL,42,3477.182618735438,146041.66998688842,182,2089.9672632977868,1665.3904137588413,take_profit
2020-07-07,BUY,22,3478.5737700131876,76528.62294029012,183,0.0,0.0,buy_signal
2020-07-08,BUY,28,3475.16318592401,97304.56920587228,184,0.0,0.0,buy_signal
2020-07-09,BUY,20,3502.6729929735425,70053.45985947085,185,0.0,0.0,buy_signal
2020-07-10,SELL,22,3579.701903302013,78753.44187264428,183,2207.0131142254945,1758.6584000705852,take_profit
2020-07-10,SELL,28,3579.701903302013,100231.65329245637,184,2911.892032619561,2320.341166192897,take_profit
2020-07-10,SELL,20,3579.701903302013,71594.03806604026,185,1535.0910627627154,1223.2373133624696,take_profit
2020-07-10,BUY,3,3581.134070496773,10743.402211490318,186,0.0,0.0,buy_signal
2020-07-13,BUY,3,3444.855618684953,10334.566856054858,187,0.0,0.0,buy_signal
2020-07-14,BUY,5,3382.4906716346227,16912.453358173112,188,0.0,0.0,buy_signal
2020-07-15,BUY,4,3407.9387718319467,13631.755087327787,189,0.0,0.0,buy_signal
2020-07-16,BUY,3,3431.2120385184035,10293.636115555211,190,0.0,0.0,buy_signal
2020-07-17,BUY,4,3400.883389409488,13603.533557637951,191,0.0,0.0,buy_signal
2020-07-20,SELL,5,3482.0205249253668,17410.102624626834,188,492.3814496762899,392.35415817455157,take_profit
2020-07-20,SELL,4,3482.0205249253668,13928.082099701467,189,293.1569552990938,233.6021198300829,take_profit
2020-07-20,SELL,4,3482.0205249253668,13928.082099701467,191,323.4781554176515,257.7635681445556,take_profit
2020-07-20,BUY,1,3483.4136117527023,3483.4136117527023,192,0.0,0.0,buy_signal
2020-07-21,SELL,3,3516.054881155648,10548.164643466946,190,252.13439266724603,200.913290796895,take_profit
2020-07-21,BUY,1,3517.461584448769,3517.461584448769,193,0.0,0.0,buy_signal
2020-07-22,BUY,2,3418.469517857058,6836.939035714116,194,0.0,0.0,buy_signal
2020-07-23,BUY,5,3357.483334841933,16787.416674209664,195,0.0,0.0,buy_signal
2020-07-24,BUY,2,3408.380003683847,6816.760007367694,196,0.0,0.0,buy_signal
2020-07-27,SELL,5,3453.7999900652094,17268.999950326048,195,478.9524306996853,381.65324440304425,take_profit
2020-07-27,BUY,2,3455.181786420507,6910.363572841014,197,0.0,0.0,buy_signal
2020-07-28,BUY,6,3305.598185837237,19833.589115023424,198,0.0,0.0,buy_signal
2020-07-29,SELL,6,3408.7850918886534,20452.71055133192,198,617.5516531410512,492.0960348054467,take_profit
2020-07-29,BUY,2,3410.1488786827676,6820.297757365535,199,0.0,0.0,buy_signal
2020-07-30,BUY,1,3475.6719466268364,3475.6719466268364,200,0.0,0.0,buy_signal
2020-07-31,SELL,3,3568.3885807066563,10705.165742119969,187,359.55378984688696,286.51043743949185,take_profit
2020-07-31,SELL,1,3568.3885807066563,3568.3885807066563,192,82.60672165483115,65.8251661506522,take_profit
2020-07-31,SELL,2,3568.3885807066563,7136.777161413313,194,296.1637719411855,235.99810167133364,take_profit
2020-07-31,SELL,2,3568.3885807066563,7136.777161413313,196,317.37995338012155,252.90421585094987,take_profit
2020-07-31,SELL,2,3568.3885807066563,7136.777161413313,197,224.30539940471144,178.73775751564432,take_profit
2020-07-31,SELL,2,3568.3885807066563,7136.777161413313,199,315.4021455244611,251.32819966116682,take_profit
2020-07-31,SELL,1,3568.3885807066563,3568.3885807066563,200,92.44325936109963,73.66341122189225,take_profit
2020-08-05,BUY,1,3433.92601185658,3433.92601185658,201,0.0,0.0,buy_signal
2020-08-06,SELL,16,3638.175873602953,58210.813977647245,181,1500.8311496672113,1195.9373016123172,take_profit
2020-08-06,SELL,1,3638.175873602953,3638.175873602953,193,117.53248487056209,93.6557605691074,take_profit
2020-08-06,SELL,1,3638.175873602953,3638.175873602953,201,203.97138713630034,162.53459983956094,take_profit
2020-08-10,SELL,1,3735.3497428764463,3735.3497428764463,178,77.6824454310842,61.901256641759446,take_profit
2020-08-10,SELL,1,3735.3497428764463,3735.3497428764463,179,76.04276834900179,60.59467995890208,take_profit
2020-08-10,SELL,4,3735.3497428764463,14941.398971505785,180,375.12451204682867,298.91796742451544,take_profit
2020-08-10,SELL,3,3735.3497428764463,11206.04922862934,186,445.86597266064126,355.288300314632,take_profit
2020-08-13,BUY,1,3583.5127690698905,3583.5127690698905,202,0.0,0.0,buy_signal
2020-08-14,BUY,1,3564.170434261407,3564.170434261407,203,0.0,0.0,buy_signal
2020-08-17,BUY,1,3637.065561750152,3637.065561750152,204,0.0,0.0,buy_signal
2020-08-18,BUY,2,3543.908337503013,7087.816675006026,205,0.0,0.0,buy_signal
2020-08-19,SELL,2,3615.3548263457883,7230.709652691577,205,142.33695766783512,113.42120471761442,take_profit
2020-08-19,BUY,1,3616.8012575625694,3616.8012575625694,206,0.0,0.0,buy_signal
2020-08-20,SELL,1,3658.8474399802253,3658.8474399802253,203,93.56860599749605,74.56014368910473,take_profit
2020-08-21,BUY,1,3588.128107634883,3588.128107634883,207,0.0,0.0,buy_signal
2020-08-24,BUY,2,3541.5215713565185,7083.043142713037,208,0.0,0.0,buy_signal
2020-08-25,BUY,2,3504.400169569217,7008.800339138434,209,0.0,0.0,buy_signal
2020-08-26,BUY,3,3501.988292688903,10505.964878066708,210,0.0,0.0,buy_signal
2020-08-27,BUY,4,3474.3093341960716,13897.237336784287,211,0.0,0.0,buy_signal
2020-08-28,BUY,6,3395.229561891634,20371.377371349805,212,0.0,0.0,buy_signal
2020-08-31,BUY,7,3380.0966438112237,23660.676506678567,213,0.0,0.0,buy_signal
2020-09-01,BUY,10,3310.353393013709,33103.53393013709,214,0.0,0.0,buy_signal
2020-09-02,BUY,13,3221.5166846104044,41879.71689993526,215,0.0,0.0,buy_signal
2020-09-03,BUY,13,3212.438966635068,41761.70656625588,216,0.0,0.0,buy_signal
2020-09-04,SELL,13,3280.9833418340195,42652.78344384225,216,887.8062389846502,707.4484015349185,take_profit
2020-09-04,BUY,9,3282.2959977019264,29540.663979317338,217,0.0,0.0,buy_signal
2020-09-07,BUY,13,3171.886584155491,41234.52559402138,218,0.0,0.0,buy_signal
2020-09-08,BUY,12,3176.565678549173,38118.78814259007,219,0.0,0.0,buy_signal
2020-09-09,BUY,13,3131.7641450343913,40712.933885447084,220,0.0,0.0,buy_signal
2020-09-10,BUY,14,3060.804197116555,42851.25875963177,221,0.0,0.0,buy_signal
2020-09-11,SELL,14,3126.445977738289,43770.24368833605,221,915.6263978811924,729.6168951516281,take_profit
2020-09-11,BUY,12,3127.6968062950955,37532.36167554115,222,0.0,0.0,buy_signal
2020-09-14,BUY,12,3099.659138133793,37195.909657605516,223,0.0,0.0,buy_signal
2020-09-15,SELL,13,3192.3780577800126,41500.91475114016,220,775.5278624199827,617.9793771693633,take_profit
2020-09-15,SELL,12,3192.3780577800126,38308.53669336015,222,770.3821787636379,613.8790391478049,take_profit
2020-09-15,SELL,12,3192.3780577800126,38308.53669336015,223,1109.6820150504575,884.250113692957,take_profit
2020-09-15,BUY,5,3193.6552644444573,15968.276322222286,224,0.0,0.0,buy_signal
2020-09-16,BUY,7,3145.7843508145556,22020.49045570189,225,0.0,0.0,buy_signal
2020-09-17,BUY,5,3180.305546163252,15901.52773081626,226,0.0,0.0,buy_signal
2020-09-18,BUY,5,3155.3718512329315,15776.859256164658,227,0.0,0.0,buy_signal
2020-09-21,BUY,7,3113.118954367747,21791.83268057423,228,0.0,0.0,buy_signal
